,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
14,771.682,771.682,1020.1984,1220.0088,1359.6556,1515.7414,1490.9807999999998,1574.475,1602.9096,1652.3166,1648.7324,1608.2220000000002,1613.3700000000001,1585.3464,1537.0482,1543.364,1480.2558,1473.1398,1401.7751999999998,1370.9904000000001,1384.4918,1343.4479999999999,1262.1252000000002,1235.1204,1168.0614,1124.3596,1053.357,983.7992999999999,947.913,886.8555,820.9916000000001
15,708.2352999999999,708.2352999999999,958.1207999999999,1158.8780000000002,1298.1082000000001,1454.3919,1429.476,1512.9464,1540.5659999999998,1590.6864,1586.9352000000001,1544.9560000000001,1549.9512,1522.3448999999998,1473.8654,1480.2558,1416.4705999999999,1408.9679,1337.2424999999998,1306.4075,1320.3138000000001,1278.9377,1197.3455,1170.8206,1103.7137,1059.615,989.2785000000001,919.4328,883.5044,822.6078,757.4666000000001
16,700.7132,700.7132,950.1283,1151.273,1290.1962,1447.0456,1421.2375,1505.6294,1533.411,1583.2598,1579.5705,1538.0036,1543.1496,1514.157,1466.4056,1473.1398,1408.9679,1401.4264,1330.31,1299.3,1313.1132,1272.5316,1190.0721999999998,1163.8081,1096.704,1052.9279999999999,982.1,912.1661999999999,877.0328000000001,815.9838,750.0183999999999
17,629.1419999999999,629.1419999999999,880.187,1081.8324,1220.8077,1377.7576000000001,1351.8598,1435.8189,1463.5404,1512.9469,1509.0736,1467.1532,1472.1252,1443.6504,1394.9712,1401.7751999999998,1337.2424999999998,1330.31,1258.2839999999999,1227.4,1240.8,1200.1748,1117.9572,1090.9002,1023.5766000000001,979.8552,909.0544000000001,839.6292000000001,803.926,743.3356,678.0575
18,598.0032,598.0032,849.9363000000001,1051.272,1190.7126,1347.9198000000001,1321.8535,1405.8099,1432.76,1482.7799,1479.2778,1436.378,1441.3452,1413.3076,1364.4234,1370.9904000000001,1306.4075,1299.3,1227.4,1196.0064,1209.6286,1169.2736,1086.5792000000001,1060.311,993.0384000000001,949.025,877.8159999999999,808.1182,772.9878,712.1365,646.8846
19,612.0634,612.0634,862.0101999999999,1063.0890000000002,1201.9167,1359.26,1333.239,1417.2147,1445.385,1495.2168000000001,1490.7818,1449.0399,1454.3108000000002,1426.0518000000002,1378.0508,1384.4918,1320.3138000000001,1313.1132,1240.8,1209.6286,1224.1268,1183.3224,1101.1571999999999,1074.3908999999999,1007.72,963.7645000000001,892.584,823.3439000000001,787.8864,727.1547,661.7624
20,571.48,571.48,820.8758,1021.8576,1161.5977,1317.808,1291.9764,1376.5737000000001,1404.7487999999998,1453.8942,1450.5775999999998,1408.153,1413.5112,1385.2444,1336.823,1343.4479999999999,1278.9377,1272.5316,1200.1748,1169.2736,1183.3224,1142.96,1060.5296,1033.5996,966.6338000000001,922.9823999999999,851.9662,782.1945,747.1805999999999,686.3775,620.9931
21,489.21599999999995,489.21599999999995,740.8483,941.9088,1081.675,1238.48,1212.4560000000001,1296.864,1324.0416,1373.771,1370.2319,1327.9473,1332.3888,1304.2975999999999,1255.8980000000001,1262.1252000000002,1197.3455,1190.0721999999998,1117.9572,1086.5792000000001,1101.1571999999999,1060.5296,978.4319999999999,951.5675,884.071,840.3075,769.0592,699.0291000000001,664.7484000000001,603.5552,538.3495
22,462.5351,462.5351,713.072,914.0698000000001,1053.721,1210.1355,1184.346,1268.9426,1296.7218,1346.2932,1342.622,1300.152,1305.5835,1276.8014999999998,1228.1633,1235.1204,1170.8206,1163.8081,1090.9002,1060.311,1074.3908999999999,1033.5996,951.5675,925.0702,857.2781,813.603,742.6608,672.5999999999999,638.2404,577.2822,511.72599999999994
23,395.05859999999996,395.05859999999996,646.866,848.5578,987.444,1144.0176000000001,1118.3842,1203.0686,1230.7592,1279.9953,1276.047,1233.7528,1239.208,1210.118,1161.8688,1168.0614,1103.7137,1096.704,1023.5766000000001,993.0384000000001,1007.72,966.6338000000001,884.071,857.2781,790.1171999999999,746.0327,675.0016,605.0995,570.852,510.1005,444.432
24,351.0858,351.0858,602.416,803.3508,942.5709999999999,1099.2605999999998,1073.8728,1157.9874,1186.0578,1235.5056,1231.5420000000001,1189.4772,1195.0337,1166.3298,1117.5527,1124.3596,1059.615,1052.9279999999999,979.8552,949.025,963.7645000000001,922.9823999999999,840.3075,813.603,746.0327,702.1716,631.158,561.2264,526.8874999999999,466.04040000000003,400.52720000000005
25,280.00820000000004,280.00820000000004,531.8684999999999,732.4689999999999,871.5091,1027.8452,1002.6588,1087.0263,1114.8744000000002,1164.8314,1161.2557,1118.9601,1123.8912,1095.3474,1046.9112,1053.357,989.2785000000001,982.1,909.0544000000001,877.8159999999999,892.584,851.9662,769.0592,742.6608,675.0016,631.158,560.0164000000001,489.9093,456.0,395.0583,329.596
26,209.7171,209.7171,462.2254,662.2902,801.2456000000001,957.0365,933.0287999999999,1016.88,1044.8879,1094.823,1091.3252,1049.394,1054.4587000000001,1025.6535000000001,977.2425000000001,983.7992999999999,919.4328,912.1661999999999,839.6292000000001,808.1182,823.3439000000001,782.1945,699.0291000000001,672.5999999999999,605.0995,561.2264,489.9093,419.4342,385.8711,324.7968,259.3424
27,176.3664,176.3664,424.0293,623.326,762.1965,917.4528,894.5049999999999,978.918,1007.228,1056.459,1053.5819999999999,1012.3687,1017.8095999999999,989.576,941.3136000000001,947.913,883.5044,877.0328000000001,803.926,772.9878,787.8864,747.1805999999999,664.7484000000001,638.2404,570.852,526.8874999999999,456.0,385.8711,352.7328,292.0379,226.4094
28,115.628,115.628,361.8748,560.0312,699.4626,854.0210000000001,832.0106000000001,916.0008,944.6541000000001,994.3571999999999,991.5846,950.88,955.9241999999999,928.3184,879.9525,886.8555,822.6078,815.9838,743.3356,712.1365,727.1547,686.3775,603.5552,577.2822,510.1005,466.04040000000003,395.0583,324.7968,292.0379,231.256,165.73399999999998
29,50.1501,50.1501,294.4656,491.08820000000003,630.8268,785.1855,764.9756,848.615,877.3996,927.52,924.6966000000001,884.5540000000001,889.7931,862.5092000000001,814.5450000000001,820.9916000000001,757.4666000000001,750.0183999999999,678.0575,646.8846,661.7624,620.9931,538.3495,511.72599999999994,444.432,400.52720000000005,329.596,259.3424,226.4094,165.73399999999998,100.3002
30,0.0,0.0,244.1082,439.5256,579.7296,733.6326,714.7982,798.2247,827.288,876.9377,874.773,835.0585,840.3810000000001,812.9564,765.6924,771.682,708.2352999999999,700.7132,629.1419999999999,598.0032,612.0634,571.48,489.21599999999995,462.5351,395.05859999999996,351.0858,280.00820000000004,209.7171,176.3664,115.628,50.1501
