GAME_ID,Average_1,Average_X,Average_2,Highest_1,Highest_X,Highest_2,Average_H,Average_A,Highest_H,Highest_A,Average_1X,Average_12,Average_X2,Highest_1X,Highest_12,Highest_X2
0022301049,1.58,15.0,2.63,1.6,15.0,2.76,1.5583333333333333,2.4983333333333335,1.59,2.64,,,,,,
0022301050,2.46,15.5,1.6400000000000001,2.47,16.0,1.66,2.413333333333333,1.5966666666666667,2.45,1.61,,,,,,
0022301047,1.9,15.0,2.065,1.9,16.0,2.13,1.8583333333333334,1.9583333333333333,1.87,2.04,,,,,,
0022301046,2.04,14.0,1.93,2.08,16.0,1.96,1.96,1.8633333333333333,2.0,1.91,,,,,,
0022301044,2.74,15.5,1.54,2.8,16.0,1.58,2.68,1.4966666666666666,2.7,1.53,,,,,,
0022301045,1.2349999999999999,18.25,4.625,1.25,19.0,4.65,1.225,4.38,1.24,4.6,,,,,,
0022301043,1.4449999999999998,16.5,3.075,1.45,18.0,3.15,1.415,2.975,1.42,3.05,,,,,,
0022301042,,,,,,,1.335,3.3583333333333334,1.36,3.5,,,,,,
0022301040,1.0950000000000002,20.5,8.05,1.11,21.0,9.1,1.1083333333333334,7.1,1.13,9.1,,,,,,
0022301041,3.75,16.25,1.335,3.8,17.0,1.34,3.575,1.3066666666666666,3.65,1.33,,,,,,
0022301037,1.13,20.0,6.775,1.14,20.0,6.8,1.1283333333333334,6.35,1.14,6.6,,,,,,
0022301038,1.0950000000000002,21.5,8.025,1.11,23.0,8.25,1.0933333333333335,7.758333333333333,1.1,8.25,,,,,,
0022301039,6.325,20.0,1.145,6.4,20.0,1.15,5.925,1.1383333333333332,6.3,1.14,,,,,,
0022301034,5.25,19.5,1.1949999999999998,5.5,20.0,1.2,5.091666666666667,1.1766666666666665,5.3,1.18,,,,,,
0022301035,1.0550000000000002,23.0,10.75,1.06,26.0,11.0,1.0533333333333335,10.666666666666666,1.06,11.0,,,,,,
0022301036,3.15,16.75,1.4249999999999998,3.3,18.0,1.45,3.058333333333333,1.4016666666666666,3.25,1.42,,,,,,
0022301033,1.17,20.0,5.6,1.18,20.0,5.7,1.16,5.475,1.17,5.6,,,,,,
0022301032,1.8050000000000002,13.25,2.215,1.86,13.5,2.25,1.72,2.151666666666667,1.74,2.2,,,,,,
0022301030,1.795,13.25,2.24,1.81,14.0,2.25,1.7266666666666666,2.163333333333333,1.74,2.2,,,,,,
0022301031,1.83,14.25,2.165,1.86,15.5,2.18,1.745,2.1366666666666667,1.77,2.2,,,,,,
0022301029,1.65,14.5,2.475,1.65,15.0,2.5,1.6133333333333333,2.36,1.63,2.41,,,,,,
0022301028,1.245,18.25,4.5,1.25,19.0,4.75,1.245,4.133333333333333,1.26,4.6,,,,,,
0022301027,8.025,21.5,1.0950000000000002,8.75,23.0,1.12,8.2,1.0883333333333334,9.0,1.11,,,,,,
0022301026,4.725,19.75,1.23,5.25,20.0,1.28,4.841666666666667,1.1883333333333332,5.0,1.2,,,,,,
0022301023,2.95,16.5,1.48,3.1,18.0,1.5,2.7883333333333336,1.4633333333333334,2.98,1.48,,,,,,
0022301024,1.185,19.5,5.35,1.19,20.0,5.7,1.1783333333333332,5.025,1.18,5.4,,,,,,
0022301025,4.75,18.25,1.225,4.9,19.0,1.23,4.641666666666667,1.2083333333333333,4.75,1.22,,,,,,
0022301022,1.47,16.75,2.95,1.48,18.0,3.0,1.4383333333333332,2.875,1.44,2.9,,,,,,
0022301021,1.35,16.5,3.575,1.36,17.0,3.75,1.33,3.3916666666666666,1.34,3.6,,,,,,
0022301020,1.74,14.5,2.3049999999999997,1.75,15.0,2.36,1.6933333333333334,2.2183333333333333,1.71,2.26,,,,,,
0022301019,1.355,17.25,3.525,1.37,18.0,3.55,1.3316666666666668,3.408333333333333,1.34,3.45,,,,,,
0022301018,1.35,15.25,3.6500000000000004,1.37,16.5,3.7,1.31,3.55,1.33,3.6,,,,,,
0022301016,1.5550000000000002,15.5,2.6900000000000004,1.56,17.0,2.7,1.5183333333333333,2.618333333333333,1.53,2.81,,,,,,
0022301017,8.45,21.5,1.09,8.5,23.0,1.1,8.425,1.08,9.0,1.09,,,,,,
0022301013,1.74,15.0,2.285,1.76,16.0,2.32,1.6866666666666665,2.216666666666667,1.71,2.3,,,,,,
0022301014,1.36,17.0,3.525,1.37,18.0,3.55,1.3366666666666667,3.3666666666666667,1.36,3.4,,,,,,
0022301015,1.42,16.75,3.1500000000000004,1.42,18.0,3.2,1.39,3.041666666666667,1.4,3.1,,,,,,
0022301011,7.325,20.5,1.11,7.4,21.0,1.11,7.375,1.1,7.5,1.11,,,,,,
0022301012,10.0,21.5,1.065,10.0,23.0,1.07,9.833333333333334,1.06,10.0,1.06,,,,,,
0022301010,1.24,18.0,4.525,1.26,18.0,4.6,1.2416666666666667,4.21,1.29,4.4,,,,,,
0022301009,1.26,18.0,4.325,1.27,18.0,4.4,1.2466666666666666,4.091666666666667,1.25,4.25,,,,,,
0022301008,1.0950000000000002,20.5,8.275,1.1,21.0,8.3,1.0866666666666667,7.925,1.1,8.5,,,,,,
0022301006,1.615,16.25,2.505,1.65,18.0,2.61,1.625,2.3483333333333336,1.71,2.54,,,,,,
0022301007,1.21,19.25,4.9,1.23,20.0,5.0,1.1949999999999998,4.8,1.22,5.0,,,,,,
0022301004,2.245,14.5,1.7650000000000001,2.25,15.0,1.81,2.1750000000000003,1.7166666666666666,2.2,1.74,,,,,,
0022301005,5.9,19.5,1.165,6.3,20.0,1.17,5.5,1.1566666666666665,6.0,1.17,,,,,,
0022301001,1.1749999999999998,19.75,5.5,1.18,20.0,5.5,1.1583333333333332,5.441666666666666,1.17,5.5,,,,,,
0022301002,1.24,18.25,4.525,1.26,18.5,4.6,1.2316666666666667,4.28,1.25,4.5,,,,,,
0022301003,6.575,20.0,1.135,7.4,20.0,1.15,5.9,1.1416666666666666,6.9,1.15,,,,,,
0022301000,1.0750000000000002,21.5,8.95,1.08,23.0,9.0,1.0716666666666668,8.983333333333334,1.08,9.5,,,,,,
0022300998,1.1949999999999998,19.25,5.15,1.2,20.0,5.3,1.1783333333333332,5.075,1.18,5.25,,,,,,
0022300999,5.675,19.5,1.17,5.75,20.0,1.18,5.541666666666667,1.1566666666666665,5.75,1.17,,,,,,
0022300996,1.78,14.5,2.225,1.84,15.0,2.25,1.725,2.17,1.77,2.2,,,,,,
0022300997,5.8,19.5,1.17,6.1,20.0,1.17,5.516666666666667,1.1566666666666665,5.6,1.17,,,,,,
0022300995,3.475,16.25,1.37,3.6,16.5,1.41,3.375,1.3416666666666668,3.5,1.39,,,,,,
0022300994,4.175,17.5,1.28,4.25,18.0,1.3,4.016666666666667,1.2583333333333333,4.2,1.29,,,,,,
0022300993,3.3499999999999996,16.75,1.385,3.4,18.0,1.41,3.225,1.3666666666666667,3.3,1.39,,,,,,
0022300991,1.12,20.5,6.975,1.12,21.0,7.2,1.1116666666666668,6.95,1.12,7.2,,,,,,
0022300992,5.05,19.25,1.21,5.1,20.0,1.22,4.825,1.1949999999999998,5.0,1.2,,,,,,
0022300990,1.225,18.25,4.75,1.23,18.5,4.9,1.22,4.441666666666666,1.22,4.55,,,,,,
0022300988,1.435,15.5,3.1,1.45,16.0,3.1,1.4033333333333333,2.9916666666666667,1.41,3.05,,,,,,
0022300989,1.18,19.75,5.575,1.2,20.0,5.75,1.1566666666666665,5.508333333333333,1.18,5.75,,,,,,
0022300987,2.63,15.5,1.5750000000000002,2.66,17.0,1.58,2.515,1.55,2.74,1.59,,,,,,
0022300986,1.31,17.25,3.9,1.32,18.0,3.9,1.2866666666666666,3.716666666666667,1.3,3.85,,,,,,
0022300984,1.065,23.0,9.75,1.07,26.0,10.0,1.0633333333333335,9.458333333333334,1.07,10.0,,,,,,
0022300985,1.7349999999999999,13.0,2.33,1.77,14.0,2.36,1.6949999999999998,2.211666666666667,1.77,2.25,,,,,,
0022300983,1.41,16.5,3.25,1.42,18.0,3.25,1.3766666666666667,3.1166666666666667,1.4,3.2,,,,,,
0022300982,1.22,18.5,4.875,1.24,19.0,5.0,1.2083333333333333,4.516666666666667,1.22,4.6,,,,,,
0022300981,1.8399999999999999,13.75,2.175,1.88,15.5,2.2,1.7766666666666666,2.0666666666666664,1.8,2.1,,,,,,
0022300979,1.16,20.0,6.0,1.17,20.0,6.0,1.15,5.633333333333333,1.15,5.8,,,,,,
0022300980,9.025,21.5,1.0750000000000002,9.3,23.0,1.08,8.816666666666666,1.0733333333333335,9.4,1.08,,,,,,
0022300978,2.135,14.5,1.855,2.27,16.0,1.9,1.9933333333333334,1.8366666666666667,2.16,1.87,,,,,,
0022300977,2.855,16.5,1.49,2.86,18.0,1.5,2.8,1.455,2.85,1.48,,,,,,
0022300976,1.9649999999999999,14.5,2.11,2.25,15.0,2.5,2.1100000000000003,1.8116666666666665,2.25,2.38,,,,,,
0022300975,1.685,14.0,2.41,1.7,14.0,2.52,1.6583333333333332,2.283333333333333,1.71,2.4,,,,,,
0022300974,3.55,16.25,1.355,3.6,17.0,1.36,3.5,1.3183333333333334,3.6,1.33,,,,,,
0022300973,1.895,13.0,2.09,1.94,13.0,2.1,1.7983333333333333,2.0549999999999997,1.82,2.1,,,,,,
0022300971,1.2349999999999999,18.0,4.625,1.25,18.0,4.65,1.2233333333333334,4.388333333333334,1.24,4.55,,,,,,
0022300972,5.25,19.0,1.18,5.25,19.0,1.18,4.958333333333333,1.185,5.1,1.2,,,,,,
0022300968,1.3250000000000002,17.0,3.75,1.33,18.0,3.9,1.2966666666666666,3.625,1.31,3.8,,,,,,
0022300970,1.1150000000000002,20.5,7.225,1.12,21.0,7.7,1.1166666666666667,6.808333333333334,1.14,7.6,,,,,,
0022300969,1.2149999999999999,19.0,4.95,1.23,19.0,5.0,1.2016666666666667,4.683333333333334,1.21,4.75,,,,,,
0022300967,2.725,15.75,1.545,2.75,17.0,1.56,2.67,1.5,2.7,1.5,,,,,,
0022300966,2.085,14.5,1.885,2.12,15.0,1.9,2.0033333333333334,1.83,2.02,1.83,,,,,,
0022300965,5.275,19.5,1.19,5.3,20.0,1.2,4.991666666666667,1.1833333333333333,5.2,1.2,,,,,,
0022300964,1.43,16.75,3.125,1.44,18.0,3.15,1.3933333333333333,3.025,1.4,3.1,,,,,,
0022300963,3.8499999999999996,17.0,1.315,4.1,18.0,1.33,3.625,1.3,4.0,1.33,,,,,,
0022300961,5.25,19.5,1.1949999999999998,5.5,20.0,1.22,4.883333333333333,1.1866666666666665,5.25,1.2,,,,,,
0022300962,3.75,17.0,1.32,3.75,17.0,1.34,3.591666666666667,1.3033333333333335,3.7,1.33,,,,,,
0022300959,1.21,19.0,5.0,1.22,20.0,5.4,1.2083333333333333,4.6,1.22,5.2,,,,,,
0022300960,6.15,20.0,1.15,6.3,20.0,1.15,6.183333333333334,1.1316666666666666,6.5,1.14,,,,,,
0022300956,3.05,16.0,1.45,3.1,17.0,1.45,3.0166666666666666,1.4066666666666665,3.1,1.42,,,,,,
0022300957,1.29,17.5,4.075,1.3,18.0,4.15,1.27,3.925,1.29,4.0,,,,,,
0022300958,1.36,16.5,3.525,1.36,17.0,3.65,1.3383333333333334,3.35,1.36,3.5,,,,,,
0022300955,1.455,16.0,3.05,1.46,17.0,3.1,1.4316666666666666,2.876666666666667,1.44,2.96,,,,,,
0022300953,2.625,15.25,1.5750000000000002,2.65,16.0,1.58,2.5266666666666664,1.54,2.6,1.57,,,,,,
0022300954,2.2800000000000002,13.75,1.77,2.31,15.0,1.78,2.1533333333333333,1.7233333333333334,2.27,1.77,,,,,,
0022300952,1.32,17.0,3.825,1.34,18.0,3.9,1.2916666666666667,3.7083333333333335,1.33,3.9,,,,,,
0022300950,2.205,15.25,1.79,2.26,16.5,1.8,2.125,1.7433333333333334,2.2,1.77,,,,,,
0022300951,1.495,16.0,2.88,1.51,17.0,2.9,1.4466666666666665,2.808333333333333,1.45,2.9,,,,,,
0022300948,1.5350000000000001,16.0,2.735,1.57,17.0,2.8,1.4883333333333333,2.6966666666666668,1.53,2.8,,,,,,
0022300949,2.44,14.75,1.66,2.48,15.0,1.67,2.361666666666667,1.62,2.4,1.63,,,,,,
0022300946,1.65,16.25,2.425,1.65,16.5,2.5,1.62,2.36,1.63,2.41,,,,,,
0022300947,1.4249999999999998,16.75,3.125,1.43,18.0,3.15,1.4049999999999998,3.0166666666666666,1.42,3.1,,,,,,
0022300944,1.45,16.5,3.075,1.48,18.0,3.25,1.4216666666666666,2.908333333333333,1.44,3.15,,,,,,
0022300945,1.9,14.5,2.08,1.97,16.0,2.1,1.835,1.9983333333333333,1.91,2.05,,,,,,
0022300943,3.125,15.75,1.44,3.15,17.0,1.44,3.066666666666667,1.3866666666666667,3.2,1.41,,,,,,
0022300942,2.33,14.25,1.725,2.35,15.0,1.75,2.2916666666666665,1.6483333333333332,2.4,1.71,,,,,,
0022300940,2.225,15.5,1.775,2.35,17.0,1.8,2.125,1.7483333333333333,2.25,1.77,,,,,,
0022300941,1.49,14.75,2.95,1.5,15.0,3.0,1.4483333333333333,2.8183333333333334,1.45,2.86,,,,,,
0022300939,1.475,15.75,2.95,1.48,17.0,3.0,1.4366666666666665,2.881666666666667,1.44,2.94,,,,,,
0022300938,5.775,20.0,1.16,5.8,20.0,1.17,5.533333333333333,1.1583333333333332,5.75,1.18,,,,,,
0022300937,1.0550000000000002,23.0,10.5,1.07,26.0,11.0,1.0533333333333335,10.5,1.07,12.0,,,,,,
0022300935,2.46,14.5,1.65,2.52,15.0,1.65,2.3516666666666666,1.6133333333333333,2.41,1.63,,,,,,
0022300936,2.73,16.25,1.5350000000000001,2.81,17.0,1.55,2.6216666666666666,1.5066666666666666,2.7,1.53,,,,,,
0022300934,3.1500000000000004,16.75,1.4249999999999998,3.2,18.0,1.43,3.066666666666667,1.3866666666666667,3.1,1.4,,,,,,
0022300933,1.54,15.75,2.715,1.55,17.0,2.73,1.5083333333333333,2.6283333333333334,1.53,2.7,,,,,,
0022300932,1.62,15.5,2.5549999999999997,1.74,16.0,2.8,1.52,2.6083333333333334,1.65,2.75,,,,,,
0022300930,1.39,16.25,3.375,1.4,17.0,3.5,1.3616666666666668,3.275,1.39,3.4,,,,,,
0022300927,1.37,17.25,3.4,1.38,18.0,3.4,1.3450000000000002,3.3166666666666664,1.37,3.4,,,,,,
0022300931,1.0750000000000002,21.5,9.125,1.08,23.0,10.0,1.0766666666666667,8.625,1.09,10.0,,,,,,
0022300925,3.175,16.25,1.4249999999999998,3.2,18.0,1.43,3.0416666666666665,1.3966666666666665,3.1,1.4,,,,,,
0022300926,1.1549999999999998,20.0,5.975,1.16,20.0,6.2,1.15,5.725,1.17,6.1,,,,,,
0022300928,1.93,14.5,2.035,1.95,15.0,2.12,1.9166666666666665,1.9066666666666667,1.95,2.03,,,,,,
0022300929,1.3900000000000001,16.25,3.325,1.42,17.0,3.4,1.3716666666666666,3.2,1.39,3.25,,,,,,
0022300924,3.225,16.5,1.41,3.35,18.0,1.42,3.125,1.38,3.3,1.4,,,,,,
0022300923,2.2649999999999997,14.5,1.7650000000000001,2.38,16.0,1.78,2.171666666666667,1.7133333333333334,2.28,1.77,,,,,,
0022300922,1.17,20.0,5.775,1.2,20.0,6.25,1.1433333333333333,5.95,1.18,6.5,,,,,,
0022300921,1.16,19.75,6.025,1.18,20.0,6.25,1.1366666666666667,6.05,1.15,6.5,,,,,,
0022300920,2.88,16.25,1.495,2.9,18.0,1.51,2.785,1.4533333333333334,2.9,1.5,,,,,,
0022300918,3.05,16.0,1.455,3.1,17.0,1.46,2.9633333333333334,1.4133333333333333,3.05,1.42,,,,,,
0022300919,4.275,17.5,1.2650000000000001,4.3,18.0,1.28,4.058333333333334,1.255,4.2,1.29,,,,,,
0022300917,1.315,16.75,3.875,1.33,17.0,3.9,1.29,3.7583333333333333,1.3,3.8,,,,,,
0022300915,2.455,14.75,1.6600000000000001,2.55,15.0,1.72,2.461666666666667,1.57,2.6,1.67,,,,,,
0022300916,3.1500000000000004,16.0,1.4249999999999998,3.2,17.0,1.45,3.1333333333333333,1.375,3.25,1.41,,,,,,
0022300913,2.33,14.5,1.72,2.36,15.0,1.74,2.268333333333333,1.6666666666666665,2.3,1.67,,,,,,
0022300914,1.29,17.5,4.05,1.3,18.0,4.1,1.2666666666666666,3.8666666666666667,1.29,4.1,,,,,,
0022300911,1.88,14.5,2.1,1.9,16.0,2.2,1.835,1.9866666666666666,1.87,2.1,,,,,,
0022300912,1.79,14.0,2.24,1.86,16.0,2.25,1.7016666666666667,2.2,1.78,2.25,,,,,,
0022300909,3.625,16.5,1.3450000000000002,3.65,17.0,1.36,3.6083333333333334,1.3016666666666667,3.7,1.32,,,,,,
0022300910,1.78,15.0,2.22,1.84,17.0,2.24,1.7133333333333334,2.1883333333333335,1.75,2.2,,,,,,
0022300906,2.16,14.0,1.835,2.17,14.0,1.87,2.091666666666667,1.77,2.1,1.81,,,,,,
0022300907,1.315,17.0,3.8499999999999996,1.33,18.0,3.9,1.2916666666666667,3.75,1.3,3.8,,,,,,
0022300908,1.17,19.5,5.775,1.18,20.0,5.8,1.15,5.691666666666666,1.17,5.75,,,,,,
0022300905,1.2,19.0,5.2,1.23,19.0,5.5,1.18,5.041666666666667,1.2,5.25,,,,,,
0022300904,1.56,16.0,2.6550000000000002,1.57,17.0,2.66,1.5283333333333333,2.5683333333333334,1.53,2.61,,,,,,
0022300902,2.205,13.5,1.8050000000000002,2.26,15.0,1.83,2.138333333333333,1.7416666666666667,2.15,1.75,,,,,,
0022300903,1.9,14.25,2.075,1.93,14.5,2.1,1.84,1.9916666666666667,1.87,2.0,,,,,,
0022300901,1.7349999999999999,14.0,2.3099999999999996,1.77,14.0,2.32,1.6783333333333332,2.2383333333333333,1.72,2.3,,,,,,
0022300899,1.795,14.5,2.21,1.87,16.0,2.25,1.7133333333333334,2.1883333333333335,1.8,2.25,,,,,,
0022300900,6.95,20.5,1.12,7.0,21.0,1.13,6.775,1.115,7.0,1.13,,,,,,
0022300898,2.5149999999999997,14.5,1.63,2.53,15.0,1.64,2.4433333333333334,1.5816666666666668,2.45,1.6,,,,,,
0022300895,1.73,14.5,2.315,1.74,15.0,2.33,1.6866666666666665,2.225,1.71,2.25,,,,,,
0022300897,3.225,16.25,1.415,3.25,18.0,1.42,3.041666666666667,1.3883333333333332,3.1,1.4,,,,,,
0022300896,1.565,16.75,2.6500000000000004,1.62,18.0,2.85,1.5716666666666668,2.4716666666666667,1.61,2.78,,,,,,
0022300894,3.4,16.75,1.38,3.4,18.0,1.4,3.2333333333333334,1.3683333333333334,3.3,1.39,,,,,,
0022300893,1.26,17.25,4.375,1.26,17.5,4.55,1.245,4.158333333333333,1.25,4.35,,,,,,
0022300892,1.48,16.5,2.885,1.48,18.0,2.92,1.4483333333333333,2.815,1.45,2.85,,,,,,
0022300891,1.355,17.25,3.5,1.36,19.0,3.6,1.355,3.325,1.39,3.65,,,,,,
0022300886,4.3,17.75,1.2650000000000001,4.6,18.0,1.28,4.075,1.25,4.45,1.26,,,,,,
0022300887,1.9849999999999999,13.0,2.005,2.02,15.0,2.06,1.8916666666666666,1.9283333333333332,1.91,1.95,,,,,,
0022300888,1.165,19.75,5.8,1.17,20.0,6.1,1.15,5.65,1.16,5.9,,,,,,
0022300889,1.865,13.0,2.13,1.88,13.0,2.16,1.79,2.0666666666666664,1.8,2.15,,,,,,
0022300890,4.85,18.25,1.22,5.1,19.0,1.22,4.513333333333334,1.2149999999999999,4.9,1.23,,,,,,
0022300885,4.15,17.5,1.28,4.3,18.0,1.28,3.9,1.2783333333333333,4.15,1.29,,,,,,
0022300884,2.075,12.25,1.935,2.1,13.0,1.95,1.9616666666666667,1.8616666666666668,2.02,1.87,,,,,,
0022300883,1.415,16.5,3.225,1.45,18.0,3.45,1.3966666666666665,3.033333333333333,1.42,3.3,,,,,,
0022300882,1.5350000000000001,14.75,2.79,1.54,15.0,2.83,1.4833333333333334,2.6950000000000003,1.5,2.75,,,,,,
0022300880,2.2249999999999996,13.25,1.81,2.3,13.5,1.9,2.1866666666666665,1.7183333333333333,2.25,1.84,,,,,,
0022300881,1.065,23.0,10.0,1.07,26.0,10.0,1.0633333333333335,9.4,1.07,9.5,,,,,,
0022300879,1.2149999999999999,18.75,4.95,1.23,19.0,5.0,1.2166666666666666,4.488333333333333,1.22,4.6,,,,,,
0022300878,2.635,16.0,1.565,2.65,18.0,1.58,2.54,1.54,2.6,1.56,,,,,,
0022300876,1.56,16.25,2.6550000000000002,1.57,18.0,2.71,1.5483333333333333,2.5233333333333334,1.56,2.64,,,,,,
0022300877,3.15,16.25,1.43,3.3,18.0,1.46,3.09,1.3833333333333333,3.2,1.43,,,,,,
0022300874,1.1749999999999998,19.75,5.65,1.18,20.0,5.8,1.1616666666666666,5.433333333333334,1.17,5.6,,,,,,
0022300875,1.36,16.25,3.5,1.36,17.0,3.6,1.3316666666666668,3.375,1.34,3.45,,,,,,
0022300872,1.31,18.0,3.85,1.34,19.0,4.0,1.2916666666666667,3.75,1.31,3.9,,,,,,
0022300873,1.74,13.5,2.315,1.78,14.0,2.33,1.705,2.2,1.74,2.25,,,,,,
0022300871,,,,,,,1.3033333333333335,3.591666666666667,1.32,3.65,,,,,,
0022300870,1.27,18.0,4.25,1.32,18.0,4.6,1.2366666666666666,4.235,1.3,4.5,,,,,,
0022300869,2.015,14.0,1.9449999999999998,2.08,15.0,1.95,1.9683333333333333,1.8583333333333334,2.0,1.91,,,,,,
0022300868,1.82,12.75,2.22,1.86,13.5,2.24,1.7183333333333333,2.1783333333333332,1.74,2.22,,,,,,
0022300867,1.295,17.5,4.025,1.33,18.0,4.25,1.2483333333333333,4.083333333333333,1.3,4.3,,,,,,
0022300866,2.02,14.25,1.94,2.04,14.5,1.97,1.95,1.8716666666666668,1.95,1.9,,,,,,
0022300865,1.0750000000000002,21.5,8.9,1.08,23.0,9.0,1.07,8.983333333333334,1.08,9.5,,,,,,
0022300864,2.5,14.5,1.645,2.55,15.0,1.65,2.3666666666666667,1.6066666666666667,2.45,1.63,,,,,,
"0    0022300868
Name: GAME_ID, dtype: object",1.92,13.5,2.06,1.93,14.0,2.12,1.8533333333333335,1.9716666666666667,1.87,2.03,,,,,,
0022300862,1.355,16.75,3.5999999999999996,1.41,17.0,3.9,1.305,3.65,1.38,3.8,,,,,,
0022300863,1.525,14.75,2.8,1.55,15.0,2.8,1.4866666666666666,2.7183333333333333,1.5,2.75,,,,,,
0022300859,1.2850000000000001,17.5,4.1,1.31,18.0,4.2,1.26,4.05,1.29,4.2,,,,,,
0022300860,2.315,12.75,1.755,2.38,13.5,1.76,2.2133333333333334,1.6949999999999998,2.25,1.71,,,,,,
0022300857,3.525,16.25,1.355,3.65,17.0,1.36,3.2916666666666665,1.3583333333333334,3.55,1.39,,,,,,
0022300858,1.16,20.0,5.95,1.17,20.0,6.0,1.14,5.966666666666667,1.15,6.25,,,,,,
0022300856,1.205,19.0,5.175,1.22,20.0,5.25,1.1866666666666665,4.958333333333333,1.2,5.0,,,,,,
0022300855,1.4249999999999998,16.75,3.175,1.45,18.0,3.25,1.38,3.1133333333333333,1.42,3.2,,,,,,
0022300854,1.3050000000000002,17.25,3.9749999999999996,1.33,18.0,4.1,1.2716666666666667,3.8666666666666667,1.3,4.1,,,,,,
0022300853,5.55,19.5,1.1749999999999998,5.6,20.0,1.18,5.175,1.17,5.5,1.2,,,,,,
0022300851,1.9449999999999998,14.25,2.025,1.98,15.5,2.05,1.86,1.9516666666666667,1.9,1.96,,,,,,
0022300852,2.44,15.25,1.65,2.48,16.0,1.65,2.3516666666666666,1.6166666666666667,2.46,1.65,,,,,,
0022300849,5.975,20.0,1.1549999999999998,6.2,20.0,1.16,5.725,1.1483333333333332,6.1,1.17,,,,,,
0022300850,1.385,16.75,3.325,1.41,18.0,3.4,1.3683333333333334,3.1833333333333336,1.39,3.3,,,,,,
0022300848,1.84,15.75,2.11,1.85,16.0,2.17,1.7866666666666666,2.0549999999999997,1.83,2.18,,,,,,
0022300847,1.315,17.5,3.9,1.37,18.0,4.25,1.2633333333333334,3.9416666666666664,1.35,4.25,,,,,,
0022300846,2.9000000000000004,15.75,1.49,2.95,17.0,1.5,2.8,1.4483333333333333,2.85,1.45,,,,,,
0022300845,1.12,20.5,6.975,1.14,21.0,7.25,1.1066666666666667,7.025,1.13,7.5,,,,,,
0022300843,1.51,16.0,2.875,1.6,17.0,3.25,1.5566666666666666,2.533333333333333,1.61,3.15,,,,,,
0022300844,2.4850000000000003,13.75,1.66,2.52,14.0,1.67,2.3383333333333334,1.6216666666666666,2.4,1.67,,,,,,
0022300841,1.23,18.5,4.775,1.24,19.0,4.8,1.2066666666666666,4.566666666666666,1.22,4.9,,,,,,
0022300842,3.45,17.5,1.36,3.5,19.0,1.36,3.308333333333333,1.3466666666666667,3.45,1.36,,,,,,
0022300838,1.11,20.5,7.475,1.12,21.0,8.2,1.11,6.891666666666667,1.13,8.1,,,,,,
0022300839,1.19,19.25,5.2,1.2,20.0,5.4,1.1866666666666665,4.883333333333333,1.2,5.3,,,,,,
0022300840,1.085,20.5,8.025,1.09,21.0,8.3,1.09,7.825,1.1,8.2,,,,,,
0022300835,1.865,13.5,2.1100000000000003,1.88,14.0,2.12,1.795,2.0366666666666666,1.8,2.05,,,,,,
0022300836,1.1549999999999998,19.75,5.875,1.16,20.0,6.0,1.15,5.65,1.17,5.9,,,,,,
0022300837,2.85,14.25,1.535,3.25,15.5,1.67,2.9783333333333335,1.4183333333333334,3.2,1.62,,,,,,
0022300832,1.58,15.0,2.635,1.6,16.0,2.72,1.5716666666666668,2.4516666666666667,1.59,2.56,,,,,,
0022300833,1.3599999999999999,14.5,3.7249999999999996,1.42,15.0,4.35,1.3699999999999999,3.1833333333333336,1.4,4.0,,,,,,
0022300834,5.6,19.25,1.1749999999999998,5.7,20.0,1.18,5.208333333333333,1.17,5.5,1.2,,,,,,
0022300831,1.3650000000000002,16.75,3.45,1.37,18.0,3.5,1.3483333333333334,3.3,1.37,3.35,,,,,,
0022300830,2.215,12.75,1.83,2.23,14.5,1.88,2.1416666666666666,1.7316666666666667,2.2,1.78,,,,,,
0022300828,1.17,20.0,5.775,1.18,20.0,5.8,1.15,5.7,1.16,5.75,,,,,,
0022300829,1.48,15.5,2.96,1.48,17.0,2.97,1.4416666666666667,2.8533333333333335,1.46,2.9,,,,,,
0022300827,1.5950000000000002,15.5,2.585,1.62,17.0,2.67,1.58,2.4366666666666665,1.61,2.62,,,,,,
0022300826,1.625,14.75,2.515,1.63,15.5,2.58,1.6016666666666668,2.3966666666666665,1.62,2.48,,,,,,
0022300825,1.39,15.25,3.4,1.4,16.0,3.5,1.36,3.225,1.37,3.35,,,,,,
0022300821,1.885,13.5,2.1100000000000003,1.94,15.0,2.12,1.7933333333333334,2.045,1.84,2.05,,,,,,
0022300824,1.8250000000000002,13.0,2.215,1.85,14.0,2.33,1.775,2.0833333333333335,1.8,2.2,,,,,,
0022300822,3.1500000000000004,16.25,1.4249999999999998,3.2,17.0,1.45,,,,,,,,,,
0022300823,1.55,16.0,2.68,1.57,17.0,2.7,1.505,2.63,1.53,2.7,,,,,,
0022300820,7.325,20.0,1.1150000000000002,7.4,20.0,1.12,7.3,1.1033333333333335,7.5,1.11,,,,,,
0022300819,2.115,13.0,1.885,2.15,14.0,1.97,2.091666666666667,1.7716666666666667,2.15,1.85,,,,,,
0022300818,1.6549999999999998,15.25,2.45,1.67,17.0,2.5,1.6133333333333333,2.38,1.65,2.45,,,,,,
0022300817,2.7,15.25,1.55,2.7,16.0,1.57,2.645,1.5083333333333333,2.7,1.53,,,,,,
0022300815,1.35,16.5,3.575,1.37,17.0,3.6,1.3050000000000002,3.575,1.34,3.7,,,,,,
